record_id,record_type,adapter_name,adapter_scope,parser_name,parser_scope,source_scaffold_record_id,case_id,pool,case_set,denominator_id,engine,rewrite_method,rewrite_method_display_name,route,route_family,method_role,candidate_id,source_sql_path,candidate_sql_path,planned,generated,ready,executed,exact,timed,result_status,failure_stage,failure_type,parse_status,checker_status,plan_available,plan_artifact_path,latency_ms,speedup_ratio,timing_eligible,evidence_source,retained_artifact_path,status,na_reason,parser_status,parser_input_manifest_id,row_grain_verified,metric_input_authorized,metrics_computed,production_retained_evidence_parsed,legacy_repo_read,reports_changed,results_changed,denominator_changed,paper_results_changed,notes
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:direct_llm_repair_1,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:direct_llm_repair_1,PORT_0012,PORT,common_core_v0,track_a_same_engine:PORT_0012:spark,spark,direct_llm_repair_1,Direct LLM + Repair-1,same_engine_rewrite,llm_feedback_repair,same_engine_feedback_rewrite_method,candidate:PORT_0012:spark:direct_llm_repair_1:planned,cases/PORT/PORT_0012/sql/source.sql,,true,true,true,N.A.,N.A.,N.A.,failed,execution,execution_failed,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P002; retained_legacy_run:P003,,N.A.,requires_production_retained_evidence,row_level_status_filled,MP002;MP003,true,false,false,true,true,false,false,false,false,P002 repair status parsed from repair candidate set row direct_llm_repair_014.; P003 repair failure enrichment parsed from row direct_llm_repair_014.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:sqlglot_optimize,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:sqlglot_optimize,PORT_0012,PORT,common_core_v0,track_a_same_engine:PORT_0012:spark,spark,sqlglot_optimize,SQLGlot optimize,same_engine_rewrite,sqlglot_optimize,deterministic_same_engine_rewrite_method,candidate:PORT_0012:spark:sqlglot_optimize:planned,cases/PORT/PORT_0012/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,evidence_not_adapted_yet,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,approved_whitelist_no_matching_row,,N.A.,requires_production_retained_evidence,unresolved_no_approved_source_match,,false,false,false,true,true,false,false,false,false,candidate_status_parser_v1 fail-closed unresolved row. No approved source row matched this scaffold grain.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:sqlglot_noop,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:sqlglot_noop,PORT_0012,PORT,common_core_v0,track_a_same_engine:PORT_0012:spark,spark,sqlglot_noop,SQLGlot no-op,same_engine_rewrite,sqlglot_noop,low_transform_infrastructure_route,candidate:PORT_0012:spark:sqlglot_noop:planned,cases/PORT/PORT_0012/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,evidence_not_adapted_yet,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,approved_whitelist_no_matching_row,,N.A.,requires_production_retained_evidence,unresolved_no_approved_source_match,,false,false,false,true,true,false,false,false,false,candidate_status_parser_v1 fail-closed unresolved row. No approved source row matched this scaffold grain.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:calcite_hep_fail_closed,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0012:spark:calcite_hep_fail_closed,PORT_0012,PORT,common_core_v0,track_a_same_engine:PORT_0012:spark,spark,calcite_hep_fail_closed,Calcite HEP fail-closed,same_engine_rewrite,calcite_hep,rule_based_fail_closed_rewrite_method,candidate:PORT_0012:spark:calcite_hep_fail_closed:planned,cases/PORT/PORT_0012/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,failed,parse,parser_failed,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P011,reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv,N.A.,requires_production_retained_evidence,row_level_status_filled,MP004,true,false,false,true,true,false,false,false,false,P011 calcite frontier audit status parsed; retained paths are pointers only.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:direct_llm_original,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:direct_llm_original,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:postgres,postgres,direct_llm_original,Direct LLM original,same_engine_rewrite,llm_direct,same_engine_rewrite_method,candidate:PORT_0013:postgres:direct_llm_original:planned,cases/PORT/PORT_0013/sql/source.sql,,true,true,true,false,false,N.A.,failed,execution,llm_generated_sql_dialect_execution_failure,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P001; retained_legacy_report:P002,,N.A.,requires_production_retained_evidence,row_level_status_filled,MP001;MP002,true,false,false,true,true,false,false,false,false,P001 direct LLM generation preflight status parsed without prompt payloads.; P002 original direct LLM status parsed from repair candidate set row direct_llm_repair_015.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:direct_llm_repair_1,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:direct_llm_repair_1,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:postgres,postgres,direct_llm_repair_1,Direct LLM + Repair-1,same_engine_rewrite,llm_feedback_repair,same_engine_feedback_rewrite_method,candidate:PORT_0013:postgres:direct_llm_repair_1:planned,cases/PORT/PORT_0013/sql/source.sql,,true,true,true,N.A.,N.A.,N.A.,failed,execution,execution_failed,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P002; retained_legacy_run:P003,,N.A.,requires_production_retained_evidence,row_level_status_filled,MP002;MP003,true,false,false,true,true,false,false,false,false,P002 repair status parsed from repair candidate set row direct_llm_repair_015.; P003 repair failure enrichment parsed from row direct_llm_repair_015.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:sqlglot_optimize,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:sqlglot_optimize,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:postgres,postgres,sqlglot_optimize,SQLGlot optimize,same_engine_rewrite,sqlglot_optimize,deterministic_same_engine_rewrite_method,candidate:PORT_0013:postgres:sqlglot_optimize:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,evidence_not_adapted_yet,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,approved_whitelist_no_matching_row,,N.A.,requires_production_retained_evidence,unresolved_no_approved_source_match,,false,false,false,true,true,false,false,false,false,candidate_status_parser_v1 fail-closed unresolved row. No approved source row matched this scaffold grain.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:sqlglot_noop,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:sqlglot_noop,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:postgres,postgres,sqlglot_noop,SQLGlot no-op,same_engine_rewrite,sqlglot_noop,low_transform_infrastructure_route,candidate:PORT_0013:postgres:sqlglot_noop:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,evidence_not_adapted_yet,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,approved_whitelist_no_matching_row,,N.A.,requires_production_retained_evidence,unresolved_no_approved_source_match,,false,false,false,true,true,false,false,false,false,candidate_status_parser_v1 fail-closed unresolved row. No approved source row matched this scaffold grain.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:calcite_hep_fail_closed,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:postgres:calcite_hep_fail_closed,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:postgres,postgres,calcite_hep_fail_closed,Calcite HEP fail-closed,same_engine_rewrite,calcite_hep,rule_based_fail_closed_rewrite_method,candidate:PORT_0013:postgres:calcite_hep_fail_closed:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,failed,parse,parser_failed,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P011,reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv,N.A.,requires_production_retained_evidence,row_level_status_filled,MP004,true,false,false,true,true,false,false,false,false,P011 calcite frontier audit status parsed; retained paths are pointers only.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:direct_llm_original,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:direct_llm_original,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:mysql,mysql,direct_llm_original,Direct LLM original,same_engine_rewrite,llm_direct,same_engine_rewrite_method,candidate:PORT_0013:mysql:direct_llm_original:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,true,N.A.,N.A.,N.A.,ready,N.A.,N.A.,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P001,,N.A.,requires_production_retained_evidence,row_level_status_filled,MP001,true,false,false,true,true,false,false,false,false,P001 direct LLM generation preflight status parsed without prompt payloads.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:direct_llm_repair_1,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:direct_llm_repair_1,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:mysql,mysql,direct_llm_repair_1,Direct LLM + Repair-1,same_engine_rewrite,llm_feedback_repair,same_engine_feedback_rewrite_method,candidate:PORT_0013:mysql:direct_llm_repair_1:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,evidence_not_adapted_yet,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,approved_whitelist_no_matching_row,,N.A.,requires_production_retained_evidence,unresolved_no_approved_source_match,,false,false,false,true,true,false,false,false,false,candidate_status_parser_v1 fail-closed unresolved row. No approved source row matched this scaffold grain.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:sqlglot_optimize,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:sqlglot_optimize,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:mysql,mysql,sqlglot_optimize,SQLGlot optimize,same_engine_rewrite,sqlglot_optimize,deterministic_same_engine_rewrite_method,candidate:PORT_0013:mysql:sqlglot_optimize:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,evidence_not_adapted_yet,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,approved_whitelist_no_matching_row,,N.A.,requires_production_retained_evidence,unresolved_no_approved_source_match,,false,false,false,true,true,false,false,false,false,candidate_status_parser_v1 fail-closed unresolved row. No approved source row matched this scaffold grain.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:sqlglot_noop,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:sqlglot_noop,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:mysql,mysql,sqlglot_noop,SQLGlot no-op,same_engine_rewrite,sqlglot_noop,low_transform_infrastructure_route,candidate:PORT_0013:mysql:sqlglot_noop:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,evidence_not_adapted_yet,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,approved_whitelist_no_matching_row,,N.A.,requires_production_retained_evidence,unresolved_no_approved_source_match,,false,false,false,true,true,false,false,false,false,candidate_status_parser_v1 fail-closed unresolved row. No approved source row matched this scaffold grain.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:calcite_hep_fail_closed,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:mysql:calcite_hep_fail_closed,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:mysql,mysql,calcite_hep_fail_closed,Calcite HEP fail-closed,same_engine_rewrite,calcite_hep,rule_based_fail_closed_rewrite_method,candidate:PORT_0013:mysql:calcite_hep_fail_closed:planned,cases/PORT/PORT_0013/sql/source.sql,,true,N.A.,N.A.,N.A.,N.A.,N.A.,failed,parse,parser_failed,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P011,reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv,N.A.,requires_production_retained_evidence,row_level_status_filled,MP004,true,false,false,true,true,false,false,false,false,P011 calcite frontier audit status parsed; retained paths are pointers only.
candidate_status_parser_v1:rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:spark:direct_llm_original,rewrite_candidate_cell,candidate_status_parser_v1,approved_non_timing_whitelist_only,candidate_status_parser_v1,approved_non_timing_whitelist_only,rewrite_candidate_adapter_v0:track_a_same_engine:PORT_0013:spark:direct_llm_original,PORT_0013,PORT,common_core_v0,track_a_same_engine:PORT_0013:spark,spark,direct_llm_original,Direct LLM original,same_engine_rewrite,llm_direct,same_engine_rewrite_method,candidate:PORT_0013:spark:direct_llm_original:planned,cases/PORT/PORT_0013/sql/source.sql,,true,true,true,false,false,N.A.,failed,execution,llm_generated_sql_dialect_execution_failure,requires_production_retained_evidence,requires_production_retained_evidence,N.A.,,,,N.A.,retained_legacy_report:P001; retained_legacy_report:P002,,N.A.,requires_production_retained_evidence,row_level_status_filled,MP001;MP002,true,false,false,true,true,false,false,false,false,P001 direct LLM generation preflight status parsed without prompt payloads.; P002 original direct LLM status parsed from repair candidate set row direct_llm_repair_016.
